path,modality,vocal_channel,emotion,emotional_intensity,statement,repetition,actor,features
/home/dominik/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_19/03-01-05-02-02-02-19.wav,03,01,05,02,02,02,19,"[-7.20418564  0.98642668 -0.25892723  0.23612361  0.1500842   0.15024651
 -0.12535189  0.08655953  0.02474977  0.1046593  -0.04820217  0.06990928
  0.20134327  0.06244079  0.0244018   0.17755639  0.06054747  0.02991043
  0.02669931  0.10525647  0.03913902  0.03311798  0.15482171  0.1702018
  0.1119125   0.15100186  0.14471647  0.18463078  0.12173227  0.15607648
  0.20203973  0.19362094  0.17336052  0.22515062  0.21306429  0.18231038
  0.14036724  0.18043222  0.14765959  0.14801466  0.14806373  0.14754606
  0.148146    0.14873797  0.14935295  0.14986369  0.14994609  0.1499424
  0.1489775   0.14856612  0.14805135  0.14797834  0.14094966  0.14025922]"
/home/dominik/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_19/03-01-05-02-02-01-19.wav,03,01,05,02,02,01,19,"[-7.13229860e+00  1.25813723e+00 -4.97942517e-01  2.53474546e-02
 -5.65546784e-02  4.06179035e-02 -2.04384404e-01  1.01092213e-01
 -6.52530154e-02  1.61736151e-01 -9.04844212e-02  4.77025227e-02
  2.47617691e-01 -1.21070221e-02  7.87903042e-03  1.81091081e-01
 -1.76897709e-02  3.59495816e-02  2.05074211e-03  1.01359055e-01
  1.09181306e-01  7.99916635e-02  2.70381343e-01  2.94492036e-01
  1.94195687e-01  2.59785140e-01  2.47842927e-01  2.84767258e-01
  1.36660955e-01  1.41860179e-01  2.13728634e-01  1.75085122e-01
  9.20002960e-02  2.14310434e-01  1.65594949e-01  1.58638563e-01
  1.75286335e-01  1.89244261e-01  1.54695704e-01  1.22288939e-01
  1.55368764e-01  1.56056549e-01  1.57244778e-01  1.57513854e-01
  1.59014838e-01  1.59385046e-01  1.59541792e-01  1.58242727e-01
  1.57430420e-01  1.56306227e-01  1.55157258e-01  1.55633200e-01
  1.50153095e-01  1.49053495e-01]"
/home/dominik/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_19/03-01-07-01-01-02-19.wav,03,01,07,01,01,02,19,"[-7.20860276  1.10583317  0.19141494  0.27405836  0.10135348  0.20163569
  0.07403043  0.20554747 -0.05063542  0.07113474  0.09477714  0.08394023
  0.13638512  0.09184374  0.08104621  0.1702374   0.04683544  0.07679311
  0.14659388  0.10635267  0.0983857   0.11102984  0.10508946  0.12510138
  0.11135357  0.10659799  0.07537737  0.11810424  0.11090979  0.10045124
  0.11652125  0.13940635  0.10049711  0.13813521  0.13058112  0.11952024
  0.11681678  0.10909949  0.10623775  0.13003934  0.12354121  0.1235679
  0.12395596  0.12419337  0.12449919  0.12524516  0.12536951  0.12516568
  0.12464995  0.12425034  0.12439983  0.12403785  0.1190538   0.11824   ]"
/home/dominik/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_19/03-01-06-02-01-01-19.wav,03,01,06,02,01,01,19,"[-7.18383893e+00  1.11288275e+00 -2.72661829e-01  1.04332383e-01
  7.92549302e-02  1.93247326e-01 -1.13966068e-02  6.01449532e-02
 -1.58583934e-01  3.16143412e-02 -3.89506062e-02  4.64215504e-03
  2.00050687e-01  8.66473632e-03 -2.81850302e-02  2.02160823e-01
  2.05368493e-01  7.57491662e-02  1.23283936e-01  1.77237319e-01
  9.67888276e-02  9.89025442e-02  1.40401678e-01  1.78545745e-01
  1.52915226e-01  1.53030062e-01  1.42956323e-01  2.40667065e-01
  2.41493670e-01  2.34759245e-01  2.13477741e-01  2.23033767e-01
  1.43498859e-01  1.56157908e-01  1.68929771e-01  1.28157258e-01
  1.51238954e-01  1.75231598e-01  1.36663907e-01  1.36220786e-01
  1.28371443e-01  1.29064185e-01  1.30209713e-01  1.30104822e-01
  1.29094026e-01  1.28843453e-01  1.29645378e-01  1.29637280e-01
  1.30549756e-01  1.30930209e-01  1.29195063e-01  1.27846664e-01
  1.24579143e-01  1.23840863e-01]"
/home/dominik/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_19/03-01-03-02-02-01-19.wav,03,01,03,02,02,01,19,"[-7.2116559   1.02971278 -0.01521565  0.3504074   0.10004594  0.24633103
  0.07295875  0.15676967 -0.05227044  0.0329707   0.03868509  0.08016385
  0.17691497  0.03927026  0.03839875  0.14430252  0.0872472   0.08261922
  0.09980253  0.10828308  0.05950466  0.07331719  0.09795036  0.09955952
  0.04579009  0.10346887  0.1102555   0.13232063  0.12279319  0.16574338
  0.17338481  0.17784853  0.14151728  0.17363173  0.15455332  0.14654195
  0.19371498  0.18407997  0.1560952   0.17285718  0.12179548  0.12235198
  0.12307138  0.1228856   0.12311123  0.12378301  0.1235778   0.12354109
  0.12406381  0.12323143  0.12260149  0.122182    0.11685311  0.11628052]"
/home/dominik/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_19/03-01-07-02-01-01-19.wav,03,01,07,02,01,01,19,"[-7.23516625e+00  8.54052192e-01  9.05529760e-02  3.60879008e-01
  1.05870068e-01  1.98378097e-01  6.37706098e-02  1.52979007e-01
  1.62271429e-03  3.15902753e-02  4.60359996e-02  1.44647245e-02
  9.66924395e-02  1.27576539e-01  5.85078716e-03  1.18847282e-01
  1.26658104e-01  8.51640116e-02  1.30369508e-01  1.27575713e-01
  1.17877287e-01  1.49558251e-01  1.57312277e-01  1.62249378e-01
  1.31218862e-01  1.34550078e-01  1.00869241e-01  1.04886964e-01
  1.03844001e-01  1.29471298e-01  1.19569968e-01  1.19080376e-01
  9.65130782e-02  1.45808879e-01  1.64513443e-01  1.73274393e-01
  1.66794775e-01  1.69582774e-01  1.26969227e-01  1.40982060e-01
  1.26836189e-01  1.26910556e-01  1.27243681e-01  1.27356302e-01
  1.28026728e-01  1.29233139e-01  1.29811002e-01  1.29337649e-01
  1.28539892e-01  1.27665100e-01  1.28260920e-01  1.28155362e-01
  1.22371564e-01  1.21561502e-01]"
/home/dominik/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_19/03-01-02-01-01-01-19.wav,03,01,02,01,01,01,19,"[-7.2338105   0.85125669  0.27714877  0.40871691  0.19725949  0.27316081
  0.19621108  0.17539786  0.10026776  0.1152279   0.11583829  0.1064087
  0.15194232  0.10387651  0.10104968  0.12087325  0.08963987  0.11207244
  0.13901343  0.12533471  0.09462179  0.09081188  0.12893122  0.11463451
  0.0884424   0.10153195  0.10317507  0.07576631  0.07745431  0.09686725
  0.09923477  0.09890286  0.09491518  0.11341501  0.10692279  0.09906129
  0.10832951  0.09548884  0.09109038  0.09278716  0.10697617  0.10731341
  0.10755327  0.10755221  0.10802004  0.10851709  0.1090302   0.10879394
  0.10839485  0.10815404  0.10794742  0.10736468  0.10280454  0.10230772]"
/home/dominik/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_19/03-01-01-01-02-01-19.wav,03,01,01,01,02,01,19,"[-7.22760256  0.93806409  0.20415492  0.34975507  0.20686876  0.2628367
  0.13753409  0.20002127  0.08251459  0.08538707  0.05239628  0.12866383
  0.15978166  0.07175079  0.11073358  0.1481219   0.11184478  0.08315619
  0.14495062  0.14564931  0.09728004  0.09280485  0.14794321  0.13063006
  0.0870319   0.08969428  0.10606508  0.10298026  0.07438573  0.1054787
  0.10890235  0.10309802  0.10181254  0.10486538  0.10793094  0.09339055
  0.10987324  0.11667932  0.09296126  0.09338967  0.10925233  0.10930998
  0.10990273  0.10999683  0.11017097  0.11080185  0.11129524  0.11124027
  0.11163853  0.11129439  0.11098732  0.11004454  0.10542032  0.10486436]"
/home/dominik/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_19/03-01-03-02-02-02-19.wav,03,01,03,02,02,02,19,"[-7.22270856  0.95976943  0.18474536  0.43704863  0.15518996  0.23804483
  0.10743622  0.18847621  0.06387668  0.10638582  0.05382715  0.07625462
  0.15954803  0.06172586  0.06206766  0.12371605  0.09405553  0.10995486
  0.10094803  0.07975807  0.08593322  0.10922068  0.12265983  0.11049784
  0.07326363  0.11228334  0.0847051   0.11011551  0.07957637  0.08339936
  0.10418829  0.10194577  0.08410105  0.13836968  0.1363054   0.13189189
  0.14004325  0.1409077   0.1093072   0.12224351  0.11950861  0.1199729
  0.12042405  0.12089093  0.12131046  0.12142435  0.12143924  0.12134012
  0.12122187  0.12109453  0.12094018  0.12008031  0.11488691  0.11438649]"
/home/dominik/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_19/03-01-04-02-02-02-19.wav,03,01,04,02,02,02,19,"[-7.21272016e+00  1.07373261e+00  1.36280675e-01  2.65206016e-01
  1.96134373e-01  2.90862491e-01  1.45877714e-01  1.16532004e-01
  6.31331965e-03  1.40616354e-01  7.54666439e-02  7.26799558e-04
  1.13228180e-01  8.74397538e-02  8.54517644e-02  1.10050087e-01
  1.38176696e-01  1.41739615e-01  1.44238333e-01  1.08873159e-01
  1.21143840e-01  1.22864281e-01  1.13463195e-01  1.55796337e-01
  1.39330927e-01  9.08493504e-02  8.52123489e-02  1.16881341e-01
  1.28341414e-01  1.24859883e-01  9.87994289e-02  1.21648319e-01
  1.18094751e-01  1.33972565e-01  1.31601982e-01  9.84365093e-02
  1.30790175e-01  1.15794723e-01  1.09433347e-01  1.04311585e-01
  1.05415175e-01  1.05466235e-01  1.05316074e-01  1.05897807e-01
  1.07031258e-01  1.07986665e-01  1.07504460e-01  1.06764400e-01
  1.06288987e-01  1.05773570e-01  1.05365355e-01  1.05407116e-01
  1.00144748e-01  9.97854132e-02]"
/home/dominik/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_19/03-01-03-02-01-02-19.wav,03,01,03,02,01,02,19,"[-7.19597261e+00  1.09457983e+00 -1.19647105e-01  2.31226345e-01
  1.90962606e-02  2.14770679e-01  7.33964501e-02  1.17534874e-01
 -8.53653526e-02 -7.79871605e-03  3.82146752e-02  6.45293596e-02
  1.52354102e-01  7.50571381e-02  5.34168604e-03  1.20173570e-01
  9.33372324e-02  1.08401901e-01  1.31166595e-01  7.27534156e-02
  9.30275184e-02  1.56709716e-01  1.00765959e-01  7.54947846e-02
  4.50089294e-02  8.19317575e-02  9.68804603e-02  1.13029182e-01
  1.74315783e-01  2.38988382e-01  2.82076525e-01  3.03885463e-01
  2.53297949e-01  2.23820516e-01  1.43887411e-01  1.40565022e-01
  1.69923124e-01  1.36712984e-01  1.57172197e-01  1.68656378e-01
  1.17898077e-01  1.18398249e-01  1.17464597e-01  1.16777178e-01
  1.17319311e-01  1.17117240e-01  1.17564956e-01  1.19113082e-01
  1.19640756e-01  1.18794630e-01  1.18001620e-01  1.17869408e-01
  1.12752771e-01  1.11987756e-01]"
/home/dominik/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_19/03-01-05-01-02-01-19.wav,03,01,05,01,02,01,19,"[-7.24595397  0.78612745  0.18725738  0.31570218  0.18786946  0.18944445
  0.10490883  0.13944342  0.05610473  0.08226343  0.08163272  0.11810049
  0.16129764  0.06956734  0.09151914  0.16032981  0.10729705  0.09552202
  0.12602392  0.10018033  0.09230107  0.12735891  0.16464194  0.13165517
  0.08717975  0.10810293  0.09752326  0.08528477  0.09301192  0.110537
  0.12288952  0.1345277   0.14395335  0.14669963  0.13344959  0.12090981
  0.11815929  0.11412625  0.10895916  0.11219728  0.12333567  0.12308405
  0.12338438  0.12370158  0.12405789  0.12517228  0.12686148  0.12661541
  0.12586262  0.12469643  0.12428185  0.12390335  0.11878313  0.11815377]"
/home/dominik/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_19/03-01-05-01-02-02-19.wav,03,01,05,01,02,02,19,"[-7.22408151  0.96716011  0.17519161  0.37496467  0.20235245  0.22459095
  0.05685911  0.17243406  0.09791344  0.09538006  0.02618909  0.0838601
  0.1760212   0.06183828  0.06444307  0.13788529  0.1074476   0.10769625
  0.12170364  0.09310675  0.10065697  0.11615881  0.12871535  0.11893761
  0.07865959  0.10390631  0.1167955   0.11006382  0.06275961  0.09245549
  0.1070565   0.10249933  0.08660656  0.12089879  0.12720232  0.09612484
  0.11099054  0.1177052   0.10206066  0.12066698  0.1250638   0.12519968
  0.12624996  0.12680512  0.12721034  0.12726868  0.12750821  0.12757664
  0.12712231  0.12630903  0.12578484  0.12566867  0.11949066  0.11886505]"
/home/dominik/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_19/03-01-02-02-01-01-19.wav,03,01,02,02,01,01,19,"[-7.20272274  1.09883984  0.21133795  0.43187453  0.15732888  0.30075588
  0.14898173  0.16555886  0.06516018  0.07286181  0.06421265  0.04911688
  0.15453193  0.03738536  0.06742504  0.1431823   0.08025952  0.12916717
  0.18085027  0.14517108  0.07194781  0.05573002  0.14887352  0.12423642
  0.05845683  0.10424387  0.10317474  0.06672269  0.06701578  0.09842209
  0.10455657  0.10235351  0.09778463  0.10260485  0.10000538  0.09794964
  0.0848895   0.09273724  0.08693864  0.09312539  0.11664415  0.11673491
  0.11748581  0.11818697  0.11825674  0.11816799  0.11748754  0.11700875
  0.11721338  0.1179359   0.11908314  0.11780154  0.11270015  0.11224479]"
/home/dominik/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_19/03-01-06-01-02-02-19.wav,03,01,06,01,02,02,19,"[-7.23149567  0.88505785  0.17279124  0.41068464  0.15647519  0.27385755
  0.1184944   0.20261164  0.01088516  0.09159766  0.10390318  0.1299463
  0.14050278  0.07289719  0.11112153  0.14848095  0.1130737   0.08944791
  0.14484484  0.12224152  0.08430421  0.09509292  0.11798869  0.12958632
  0.10983169  0.09384162  0.07501167  0.12134833  0.10745753  0.07269774
  0.10242624  0.14215436  0.09694933  0.10808098  0.12595496  0.10173451
  0.11386889  0.12100457  0.09284791  0.10177588  0.11597325  0.11557553
  0.11605859  0.11690218  0.11730596  0.11749379  0.11687417  0.11643556
  0.11642109  0.11608967  0.1159081   0.1163647   0.11090267  0.11031687]"
/home/dominik/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_19/03-01-06-01-02-01-19.wav,03,01,06,01,02,01,19,"[-7.23663645  0.817326   -0.0167241   0.38263256  0.0954776   0.25763973
  0.10903864  0.18903147 -0.04730828  0.06823882  0.10831931  0.1050771
  0.11552822  0.06755759  0.07447614  0.14654893  0.10832483  0.10055863
  0.13199571  0.10937094  0.07142797  0.08725537  0.13528358  0.11083132
  0.07991098  0.09237651  0.07269906  0.11535692  0.11312789  0.10870607
  0.12340524  0.17587623  0.15567992  0.14018067  0.13747585  0.14609374
  0.15576649  0.15756825  0.14915799  0.17036679  0.12974894  0.12987147
  0.12986908  0.1300882   0.13032622  0.13088692  0.13098569  0.13075042
  0.13142101  0.13107692  0.13001021  0.12994999  0.12541236  0.12458232]"
/home/dominik/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_19/03-01-08-01-01-02-19.wav,03,01,08,01,01,02,19,"[-7.20754357  1.12933997  0.19227289  0.25588929  0.12501136  0.19772997
  0.10759846  0.16644901  0.02688891  0.06001614  0.09539234  0.04773822
  0.14833418  0.09582104  0.09247273  0.15200537  0.09444318  0.05820381
  0.13351076  0.12492168  0.07290316  0.10475318  0.14220378  0.13656278
  0.1142543   0.09858645  0.08283585  0.10948053  0.1058526   0.09473233
  0.10874626  0.11562085  0.09687694  0.12077406  0.13534264  0.09801795
  0.11681245  0.12417569  0.10635353  0.10765628  0.12250942  0.12306135
  0.1232915   0.12311118  0.1232798   0.12373589  0.12364371  0.12314014
  0.12260763  0.12232362  0.12258536  0.12254632  0.11779362  0.11733308]"
/home/dominik/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_19/03-01-06-01-01-01-19.wav,03,01,06,01,01,01,19,"[-7.21928541e+00  1.00140281e+00  6.18921063e-02  3.45884899e-01
  1.54226237e-01  2.93781604e-01  4.31950808e-02  1.87008258e-01
  1.79449723e-03  9.68076144e-02  8.66682097e-02  8.29167352e-02
  1.70197748e-01  5.14384088e-02  7.44922097e-02  1.56070154e-01
  1.13509112e-01  9.07661989e-02  1.27424214e-01  1.18443561e-01
  9.19190360e-02  1.13712477e-01  1.46798518e-01  1.19224626e-01
  9.34819531e-02  9.24888151e-02  7.58328986e-02  1.05710738e-01
  9.35892055e-02  8.70675883e-02  9.86231325e-02  1.10562768e-01
  1.00289315e-01  1.24543005e-01  1.23204410e-01  9.80119136e-02
  1.30302808e-01  1.43582719e-01  9.31951586e-02  1.16518080e-01
  1.28514911e-01  1.28802510e-01  1.29190387e-01  1.29389478e-01
  1.29647423e-01  1.29583486e-01  1.29874142e-01  1.29630746e-01
  1.30321526e-01  1.30474588e-01  1.29794390e-01  1.29137470e-01
  1.24489298e-01  1.23856233e-01]"
/home/dominik/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_19/03-01-07-01-02-02-19.wav,03,01,07,01,02,02,19,"[-7.23633408  0.86614642  0.10533151  0.34571805  0.08018756  0.16148145
  0.07773769  0.18446833 -0.02860374  0.0929657   0.08755092  0.07548749
  0.15691899  0.07822646  0.08179641  0.14756302  0.0721423   0.08303167
  0.14306075  0.10524874  0.09225775  0.12584139  0.14191471  0.13368515
  0.12681419  0.11607561  0.08560048  0.12156067  0.10793389  0.0999929
  0.10664061  0.13428754  0.10817307  0.13524777  0.15183103  0.1402874
  0.1478304   0.13797237  0.11193471  0.12597677  0.13336145  0.13336431
  0.13402967  0.13433255  0.13481284  0.1353621   0.13522005  0.13415389
  0.13373881  0.13373843  0.13409144  0.13399698  0.12935474  0.12845868]"
/home/dominik/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_19/03-01-06-02-02-01-19.wav,03,01,06,02,02,01,19,"[-7.2362873   0.70234446 -0.20565597  0.17706444 -0.04712313  0.09384181
 -0.01719479  0.12599973 -0.11129553  0.06594549  0.08227496  0.06107197
  0.10940608  0.04727112  0.1001762   0.21554824  0.13664382  0.16338093
  0.17378734  0.18406792  0.12664777  0.11209394  0.22497571  0.26431277
  0.19515525  0.22122959  0.16916647  0.2122396   0.15217307  0.14901566
  0.18490931  0.21313645  0.1520841   0.15999326  0.15576819  0.1606978
  0.1416128   0.14594098  0.13643425  0.13326112  0.12610357  0.12633405
  0.1275203   0.12751259  0.12723364  0.1283863   0.12857315  0.12773688
  0.12768068  0.12743337  0.12643899  0.12658919  0.12056489  0.11977654]"
/home/dominik/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_19/03-01-02-02-02-02-19.wav,03,01,02,02,02,02,19,"[-7.21409755  0.99874425  0.23041154  0.45853875  0.20439994  0.31964056
  0.16635397  0.16087598  0.0808526   0.07672045  0.05542689  0.08635747
  0.12478292  0.05763663  0.10495974  0.13481074  0.09895005  0.12065249
  0.15755702  0.1391993   0.05161078  0.05752527  0.14645722  0.11506548
  0.05513754  0.09846431  0.10909821  0.07840056  0.08002289  0.1053756
  0.09208361  0.09705574  0.10681195  0.10245265  0.11508389  0.1005481
  0.08911368  0.09810503  0.0968106   0.10501044  0.10961153  0.10974717
  0.10986273  0.11013232  0.11047487  0.11046327  0.11075834  0.11099994
  0.11182536  0.11165601  0.11077501  0.11004267  0.10558301  0.10506049]"
/home/dominik/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_19/03-01-03-01-01-02-19.wav,03,01,03,01,01,02,19,"[-7.21362705  1.05631508  0.13288776  0.37056771  0.14988838  0.25180164
  0.14904542  0.19972184  0.05251016  0.1049476   0.08955469  0.06035998
  0.18398971  0.06685174  0.05465756  0.1381776   0.11269495  0.10222449
  0.11724873  0.10420171  0.10196227  0.12815887  0.13086673  0.10417232
  0.08450437  0.10567121  0.08869268  0.09334782  0.07529946  0.09110937
  0.10275181  0.0972085   0.10469152  0.12522438  0.10554753  0.10374652
  0.12163475  0.12038094  0.10948561  0.12460086  0.11334182  0.11378155
  0.11448239  0.11523093  0.11578938  0.11606592  0.11601711  0.11597209
  0.1155626   0.11484073  0.11426621  0.11390986  0.1090268   0.10863541]"
/home/dominik/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_19/03-01-01-01-02-02-19.wav,03,01,01,01,02,02,19,"[-7.23131286  0.90671406  0.20925195  0.34690261  0.20174468  0.2433016
  0.13322686  0.19142804  0.05753604  0.07261356  0.05534081  0.11531663
  0.14758825  0.07166705  0.10740579  0.16190255  0.11855924  0.08741006
  0.14719332  0.16006031  0.09329397  0.08993853  0.15563453  0.13838422
  0.08394561  0.09172908  0.10947074  0.09403563  0.07423501  0.1041953
  0.10867159  0.10111552  0.10064672  0.10488916  0.11529359  0.10653545
  0.1140937   0.10623036  0.09119463  0.1033238   0.11441993  0.11454304
  0.11504363  0.11520605  0.11587302  0.11614101  0.1163731   0.11678546
  0.11706943  0.11640568  0.11589144  0.11536138  0.11034822  0.10983095]"
/home/dominik/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_19/03-01-02-01-01-02-19.wav,03,01,02,01,01,02,19,"[-7.22467766  0.92925427  0.28289803  0.41357442  0.21148203  0.29656951
  0.17365318  0.16779817  0.10320214  0.09598288  0.09418433  0.11297682
  0.15617623  0.10506451  0.10670501  0.12331236  0.10637028  0.1037621
  0.12480296  0.11303763  0.08716229  0.0986248   0.12112074  0.10424652
  0.09652944  0.09110812  0.10192612  0.08821821  0.06244224  0.10911609
  0.09322009  0.0985405   0.11015428  0.09733812  0.09925809  0.08772519
  0.09361134  0.09756715  0.07996731  0.0982587   0.10598608  0.1065835
  0.10672021  0.1069495   0.10754202  0.10761206  0.10719582  0.1068176
  0.10740892  0.10791202  0.10757546  0.10654605  0.10164549  0.10124073]"
/home/dominik/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_19/03-01-04-02-02-01-19.wav,03,01,04,02,02,01,19,"[-7.2183694   1.03752443  0.17917622  0.2783503   0.17714871  0.23597504
  0.1597132   0.11309306  0.00916651  0.12144129  0.08334997  0.00788665
  0.08333658  0.08144145  0.1067222   0.11319376  0.11426974  0.11857917
  0.12014148  0.1053088   0.11866289  0.11428912  0.10160495  0.1332672
  0.13848277  0.10734894  0.07252022  0.09860559  0.12257068  0.09920801
  0.08419012  0.12643349  0.12149843  0.12816799  0.11932518  0.1068335
  0.14880001  0.12397802  0.11280543  0.09005452  0.12226819  0.1227215
  0.12242222  0.12228114  0.12291337  0.12312171  0.12274311  0.12228778
  0.1222435   0.12216044  0.12256623  0.12281293  0.11695117  0.11641049]"
/home/dominik/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_19/03-01-02-02-01-02-19.wav,03,01,02,02,01,02,19,"[-7.21433305  1.01215179  0.19334019  0.44417886  0.17840818  0.3295937
  0.14862364  0.1867271   0.1014393   0.10838473  0.09571427  0.10896493
  0.1277896   0.06398452  0.09580515  0.13111147  0.0862971   0.11623621
  0.16137662  0.10673668  0.0907513   0.09840424  0.12969399  0.11791081
  0.07223851  0.11239533  0.10850885  0.0650039   0.07502755  0.09949561
  0.10568118  0.09673594  0.10266633  0.11600699  0.09691444  0.09711296
  0.09311937  0.09447272  0.08477226  0.09847224  0.10503336  0.10488502
  0.10440445  0.10434329  0.10491248  0.1050974   0.10523617  0.10564487
  0.10600908  0.10598236  0.10575066  0.10534335  0.09998536  0.09945665]"
/home/dominik/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_19/03-01-08-01-01-01-19.wav,03,01,08,01,01,01,19,"[-7.21487842  1.05089758  0.20401527  0.34443128  0.16099193  0.25775475
  0.10897482  0.19015295  0.03721825  0.0632201   0.06001534  0.0684326
  0.13455227  0.06279105  0.0931015   0.12873925  0.09711441  0.0949866
  0.13400791  0.12365006  0.08900198  0.09712003  0.13008945  0.12223502
  0.1001315   0.11019045  0.09347342  0.11098535  0.09125609  0.10769682
  0.11361935  0.10855572  0.11528744  0.12264622  0.1265296   0.12543171
  0.11290044  0.13119671  0.10863835  0.10327889  0.11267228  0.11292821
  0.1136328   0.11395714  0.11430211  0.11422141  0.1140213   0.11379822
  0.11360462  0.11353277  0.11380528  0.11337839  0.10812313  0.1075883 ]"
/home/dominik/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_19/03-01-02-01-02-02-19.wav,03,01,02,01,02,02,19,"[-7.23596413  0.81206659  0.25433164  0.44148409  0.22818631  0.27808696
  0.17863101  0.18734338  0.08537566  0.1113185   0.11441664  0.12945108
  0.17870867  0.11534818  0.10541147  0.12665107  0.10040472  0.11679917
  0.12847291  0.11413558  0.10688644  0.09093449  0.12657862  0.1306329
  0.0837084   0.08968222  0.10369712  0.07343477  0.07350683  0.09970937
  0.09962002  0.11470801  0.10335948  0.10399711  0.10275442  0.0915778
  0.08782477  0.09427788  0.09991237  0.10385727  0.10270951  0.10317216
  0.10361262  0.10433079  0.10493798  0.10546982  0.10584618  0.10567743
  0.10507514  0.10404462  0.10342661  0.10312801  0.09884676  0.09840256]"
/home/dominik/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_19/03-01-05-01-01-01-19.wav,03,01,05,01,01,01,19,"[-7.22610905  0.97172435  0.034179    0.27145729  0.16799855  0.21748723
  0.04039288  0.17372866  0.05346504  0.09536414  0.02235719  0.06977963
  0.17954253  0.09694043  0.06282422  0.14895414  0.09779877  0.08983299
  0.11500296  0.11868069  0.0922506   0.10450126  0.12400132  0.11580178
  0.08109281  0.11316593  0.10027016  0.11279636  0.10733634  0.14085295
  0.14739783  0.13836733  0.1159251   0.15087685  0.1474306   0.13199552
  0.14595189  0.15445339  0.12176797  0.13306281  0.12249048  0.12311603
  0.12374084  0.12346533  0.12403013  0.12453092  0.12428438  0.12443772
  0.1240851   0.12339009  0.12336205  0.12314247  0.11790409  0.11731992]"
